OBJECTID,natcode,name,natLevName,countyId,countyCode,county,countyMn,regionId,regionCode,region,pop2015,Longitude,Latitude
"1,939",141946,Marca,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,736",22.5520496,47.2172356
"1,940",142499,Rus,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,082",23.5642433,47.2721443
"1,941",32187,Roșiori,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,031",21.9439907,47.2626381
"1,942",28610,Sâniob,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"2,258",22.1213493,47.2564430
"1,943",140084,Băbeni,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,664",23.3931694,47.3062782
"1,944",33364,Ilva Mica,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,533",24.6830235,47.2964630
"1,945",141376,Hereclean,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"3,771",23.0015240,47.2635727
"1,946",141134,Gîlgău,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,464",23.6852512,47.2806320
"1,947",32811,Căianu Mic,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"4,314",24.1321621,47.2473717
"1,948",125132,Drăgănești,Comuna,27,270,Neamț,NT,1,813,Nord-Est,"1,569",26.4156113,47.3125839
"1,949",33514,Leșu,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,960",24.8177872,47.3061333
"1,950",142373,Poiana Blenchii,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,239",23.7761822,47.3081245
"1,951",140958,Dobrin,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,710",23.1071987,47.3011017
"1,952",32544,Năsăud,Oras,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"11,860",24.4127922,47.2913933
"1,953",28530,Chișlaz,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,221",22.2457542,47.2731361
"1,954",140324,Bocșa,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"3,467",22.9154224,47.2923050
"1,955",149851,Poiana Stampei,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,297",25.1185398,47.2436523
"1,956",31654,Tăuteu,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"4,555",22.3479652,47.2704315
"1,957",141884,Lozna,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,979,23.4955463,47.3002701
"1,958",142006,Măeriște,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"3,020",22.7859440,47.3064079
"1,959",140440,Camăr,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,703",22.6185722,47.2997398
"1,960",34547,Spermezeu,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,815",24.1573257,47.3041878
"1,961",140477,Carastelec,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,067",22.6822872,47.3074379
"1,962",33248,Feldru,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"8,014",24.5806656,47.2885437
"1,963",179720,Poiana  Ilvei,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"1,589",24.7490482,47.3525696
"1,964",27329,Balc,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,343",22.5256157,47.3158035
"1,965",57083,Chiuiești,Comuna,12,127,Cluj,CJ,6,868,Nord-Vest,"2,572",23.9151173,47.3238564
"1,966",140583,Coșeiu,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,176",23.0133572,47.3336449
"1,967",147072,Boroaia,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,791",26.3018837,47.3272743
"1,968",33729,Măgura Ilvei,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,182",24.8160610,47.3622932
"1,969",34262,Rebra,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,746",24.5148773,47.3424721
"1,970",98257,Movileni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,187",27.3780212,47.3147659
"1,971",179659,Negrilești,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,472",24.0541668,47.3193665
"1,972",27070,Abram,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,132",22.3905869,47.3092651
"1,973",142854,Șamșud,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,818",22.9451675,47.3407364
"1,974",141786,Letca,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,851",23.4283142,47.3539810
"1,975",147054,Bogdănești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,146",26.2820530,47.3628426
"1,976",142881,Șărmășag,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"6,612",22.7950382,47.3536224
"1,977",141580,Ileanda,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,438",23.6098900,47.3430176
"1,978",179944,Runcu Salvei,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"1,341",24.3296795,47.3620949
"1,979",33337,Ilva Mare,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,546",24.9017315,47.3562546
"1,980",33177,Coșbuc,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,037",24.4018936,47.3717918
"1,981",142550,Sălățig,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,785",23.1038971,47.3519745
"1,982",27169,Abrămuț,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,136",22.2624187,47.3404884
"1,983",150114,Rîșca,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,174",26.1196957,47.3424950
"1,984",29092,Diosig,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"7,070",21.9735298,47.3196602
"1,985",149655,Ostra,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,191",25.7444973,47.3612900
"1,986",148202,Dorna Candrenilor,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,055",25.2224636,47.3059921
"1,987",146744,Vatra Dornei,"Municipiu, altul decat resedinta de judet",33,332,Suceava,SV,1,813,Nord-Est,"17,292",25.3465347,47.3661194
"1,988",33603,Lunca Ilvei,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,326",25.0027122,47.3548317
"1,989",142177,Năpradea,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,783",23.3269958,47.3573380
"1,990",96147,Ceplenița,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,446",26.9819489,47.3860588
"1,991",150766,Vadu Moldovei,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,582",26.3928680,47.3870354
"1,992",107868,Coroieni,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,384",23.7755222,47.3706589
"1,993",140280,Bobota,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"4,029",22.7471542,47.3804893
"1,994",140501,Chieșd,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"2,601",22.8858662,47.3810234
"1,995",107430,Boiu Mare,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,141",23.5813370,47.4062843
"1,996",30915,Săcueni,Oras,5,56,Bihor,BH,6,868,Nord-Vest,"12,676",22.1109619,47.3384590
"1,997",148131,Dorna-Arini,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,901",25.4662628,47.3593864
"1,998",151488,Fântâna Mare,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,606",26.3052597,47.4121323
"1,999",140244,Benesat,Comuna,31,314,Sălaj,SJ,6,868,Nord-Vest,"1,509",23.2686310,47.4060898
"2,000",27506,Boianu Mare,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"1,354",22.5196228,47.3874588
"2,001",147884,Crucea,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,123",25.5862751,47.3598671
"2,002",109354,Valea Chioarului,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,080",23.4567852,47.4068832
"2,003",137844,Hodod,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,024",23.0390930,47.3874321
"2,004",146904,Baia,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,450",26.2206478,47.4210052
"2,005",32045,Viișoara,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"1,341",22.4158669,47.4030342
"2,006",27908,Buduslău,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"2,062",22.2476463,47.3927841
"2,007",26877,Marghita,"Municipiu, altul decat resedinta de judet",5,56,Bihor,BH,6,868,Nord-Vest,"18,361",22.3526077,47.3830948
"2,008",109425,Vima Mică,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,471",23.6979160,47.4087753
"2,009",109041,Suciu de Sus,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"4,033",24.0309811,47.4260330
"2,010",28497,Cherechiu,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"2,485",22.1271095,47.4073105
"2,011",149316,Mălini,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,819",25.9872189,47.3660545
"2,012",34155,Parva,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"2,614",24.5723305,47.4166641
"2,013",150258,Slatina,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,590",25.9333019,47.4185524
"2,014",108366,Oarța de Jos,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,202",23.1003990,47.4607048
"2,015",146539,Fălticeni,"Municipiu, altul decat resedinta de judet",33,332,Suceava,SV,1,813,Nord-Est,"31,721",26.3083897,47.4619255
"2,016",150356,Stulpicani,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"6,088",25.6737423,47.4407310
"2,017",137130,Bogdand,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,888",22.9321709,47.4273872
"2,018",149968,Preutești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,103",26.4140034,47.4516068
"2,019",35152,Tîrlișua,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,494",24.1682510,47.4188156
"2,020",151497,Coșna,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"1,495",25.1228638,47.4164085
"2,021",107234,Bicaz,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,060",23.0126190,47.4584694
"2,022",150891,Valea Moldovei,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,395",26.0142879,47.4792290
"2,023",151549,Hârtop,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,594",26.3682632,47.4837837
"2,024",147786,Cornu Luncii,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,379",26.1366730,47.4199104
"2,025",109265,Ulmeni,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"7,565",23.2819595,47.4589195
"2,026",138538,Pir,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,598",22.3843002,47.4618568
"2,027",30988,Sălacea,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"3,119",22.2852268,47.4563789
"2,028",150070,Rădășeni,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,256",26.2527637,47.4856491
"2,029",32599,Sîngeorz-Băi,Oras,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"11,620",24.6679249,47.4188423
"2,030",138770,Săcășeni,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,258",22.6837196,47.4501877
"2,031",138921,Supur,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"4,250",22.7696838,47.4575691
"2,032",35429,Zagra,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,634",24.2706318,47.4052734
"2,033",31565,Tarcea,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"2,740",22.1941566,47.4577217
"2,034",151451,Ciocănești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"1,456",25.2350674,47.4919815
"2,035",151503,Capu Câmpului,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,472",25.9437809,47.5050583
"2,036",147465,Bunești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,747",26.3254566,47.5103340
"2,037",107190,Băsești,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,432",23.0833988,47.5095253
"2,038",179837,Coaș,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,405",23.5959587,47.5197067
"2,039",151576,Berchișești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,932",26.0394592,47.5268517
"2,040",106817,Tîrgu Lăpuș,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"13,261",23.8681450,47.4487190
"2,041",109176,Șomcuta Mare,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"8,002",23.5035000,47.4793243
"2,042",151157,Vulturești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,621",26.4126015,47.5205917
"2,043",149227,Liteni,Oras,33,332,Suceava,SV,1,813,Nord-Est,"10,366",26.5026932,47.5105133
"2,044",149049,Horodniceni,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,689",26.1825409,47.5219154
"2,045",148328,Drăgoiești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,600",26.0960979,47.5404053
"2,046",34280,Rebrișoara,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"4,963",24.5444679,47.4506493
"2,047",108918,Sălsig,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,642",23.2896938,47.5261078
"2,048",33621,Maieru,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"8,093",24.7466927,47.4887314
"2,049",108268,Mireșu Mare,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"4,844",23.3690529,47.4858551
"2,050",35054,Telciu,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"6,173",24.4243622,47.4812202
"2,051",108491,Remetea Chioarului,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,869",23.5314960,47.5216904
"2,052",146502,Câmpulung Moldovenesc,"Municipiu, altul decat resedinta de judet",33,332,Suceava,SV,1,813,Nord-Est,"20,281",25.5766296,47.4998970
"2,053",148612,Frasin,Oras,33,332,Suceava,SV,1,813,Nord-Est,"6,658",25.8038502,47.5105286
"2,054",146584,Gura Humorului,Oras,33,332,Suceava,SV,1,813,Nord-Est,"17,119",25.8803520,47.5232544
"2,055",138734,Santău,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,627",22.4788284,47.5142250
"2,056",149753,Păltinoasa,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,992",25.9798317,47.5513535
"2,057",179855,Gârdani,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,330",23.2962093,47.5583344
"2,058",107118,Băița de sub Codru,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,881",23.1337204,47.5373726
"2,059",136713,Acîș,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,993",22.7539139,47.5240822
"2,060",34333,Rodna,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"6,505",24.8378162,47.4880638
"2,061",107733,Copalnic-Mănăștur,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"5,675",23.6876335,47.5195465
"2,062",31333,Șimian,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"4,144",22.0657578,47.4793396
"2,063",95667,Andrieșeni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,440",27.3045635,47.5201607
"2,064",34618,Șanț,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"3,516",24.9675713,47.4999657
"2,065",136768,Andrid,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,674",22.3583679,47.5310936
"2,066",179622,Groșii Țibleșului,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,103",24.1385651,47.5302086
"2,067",151567,Ciprian Porumbescu,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,176",26.0670376,47.5769615
"2,068",34360,Romuli,Comuna,6,65,Bistrița-Năsăud,BN,6,868,Nord-Vest,"1,803",24.4412422,47.5588951
"2,069",37280,Flămânzi,Oras,7,74,Botoșani,BT,1,813,Nord-Est,"11,999",26.9444180,47.5507469
"2,070",108794,Săcălășeni,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,273",23.5680542,47.5696106
"2,071",150588,Udești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,960",26.4278545,47.5757065
"2,072",148765,Fundu Moldovei,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,093",25.3243542,47.5544090
"2,073",107920,Cupșeni,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,514",23.9266396,47.5505409
"2,074",108222,Lăpuș,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,682",24.0325966,47.5371933
"2,075",147134,Bosanci,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,691",26.2931156,47.5721512
"2,076",108712,Satulung,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"5,869",23.4183922,47.5622444
"2,077",179846,Coltău,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,721",23.5235958,47.5944710
"2,078",150178,Sadova,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,526",25.4547024,47.5808868
"2,079",32027,Valea lui Mihai,Oras,5,56,Bihor,BH,6,868,Nord-Vest,"11,083",22.1421452,47.5316963
"2,080",29001,Curtuișeni,Comuna,5,56,Bihor,BH,6,868,Nord-Vest,"4,004",22.2270298,47.5404587
"2,081",149414,Moara,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,414",26.2040081,47.5800209
"2,082",39872,Vorona,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"7,984",26.6268444,47.5731888
"2,083",107083,Asuaju de Sus,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"1,338",23.1672440,47.5696640
"2,084",137103,Bîrsău,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,364",23.2239494,47.5946884
"2,085",106363,Groși,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,733",23.5895576,47.6145477
"2,086",147660,Ilișești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,907",26.0508747,47.6081390
"2,087",150935,Vama,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"6,192",25.7100048,47.5713272
"2,088",108035,Dumbrăvița,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"4,304",23.6544075,47.5961189
"2,089",108106,Fărcașa,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,896",23.3349018,47.5998650
"2,090",107582,Cernești,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,663",23.7640705,47.5137939
"2,091",146281,Ipotești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"6,961",26.2907104,47.6197014
"2,092",148453,Fîntînele,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,800",26.5178738,47.5945015
"2,093",36569,Copălău,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"4,407",26.8569431,47.6117287
"2,094",138501,Petrești,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,919",22.3739414,47.5954704
"2,095",150310,Stroiești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,348",26.1323299,47.6126137
"2,096",139107,Tiream,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,394",22.4546890,47.5918236
"2,097",149780,Pîrteștii de Jos,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,802",25.9522285,47.6150475
"2,098",39975,Coșula,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,139",26.7802925,47.6021080
"2,099",147205,Breaza,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"1,622",25.3331852,47.6330910
"2,100",151530,Bălăceana,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"1,552",26.0461349,47.6450233
"2,101",107154,Băiuț,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,445",23.9963417,47.6220512
"2,102",108874,Săcel,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,525",24.4733543,47.6182899
"2,103",36907,Cristești,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"4,961",26.7144642,47.6063576
"2,104",107001,Ardusat,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,730",23.3790512,47.6373024
"2,105",137292,Căuaș,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,535",22.5511990,47.5859108
"2,106",108017,Dragomirești,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"3,288",24.2699814,47.6006012
"2,107",151433,Comănești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,366",25.9999752,47.6616135
"2,108",108348,Moisei,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"9,303",24.5824280,47.6272888
"2,109",36499,Călărași,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,668",27.2668896,47.6113548
"2,110",37912,Lunca,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"4,425",27.0161877,47.6170921
"2,111",107485,Botiza,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,613",24.1143703,47.6564674
"2,112",108892,Săliștea de Sus,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"5,148",24.3581295,47.6334953
"2,113",39266,Todireni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,656",27.1104069,47.6224899
"2,114",106782,Cavnic,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"5,318",23.8619404,47.6599388
"2,115",146432,Șcheia,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"10,617",26.1819954,47.6493416
"2,116",109096,Șisești,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"5,485",23.7781219,47.6273880
"2,117",108204,Ieud,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"4,395",24.2079830,47.6385574
"2,118",36756,Corni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"6,776",26.5866604,47.6488495
"2,119",38893,Santa Mare,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"2,863",27.3396091,47.5997658
"2,120",137504,Crucișor,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,658",23.2461033,47.6521568
"2,121",147161,Botoșana,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,622",25.9405727,47.6836052
"2,122",179604,Poienile Izei,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,908,24.1070900,47.6989975
"2,123",149370,Mănăstirea Humorului,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,707",25.8496113,47.6053314
"2,124",148729,Frumosu,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,505",25.6408730,47.6354942
"2,125",146263,Suceava,Municipiu resedinta de judet,33,332,Suceava,SV,1,813,Nord-Est,"115,918",26.2649479,47.6699181
"2,126",137899,Homoroade,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,842",23.0686779,47.6319504
"2,127",138663,Sanislău,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,750",22.2853050,47.6451645
"2,128",36300,Bălușeni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"5,104",26.7891407,47.6749077
"2,129",106746,Borșa,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"29,807",24.8057575,47.6552505
"2,130",179613,Șieu,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,355",24.1946583,47.7089653
"2,131",107403,Bogdan Vodă,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,091",24.2959347,47.7063866
"2,132",150524,Todirești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,367",26.0752525,47.6952248
"2,133",147713,Cîrlibaba,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"1,926",25.0918922,47.6128197
"2,134",138618,Pomi,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,964",23.3130493,47.6794281
"2,135",146708,Solca,Oras,33,332,Suceava,SV,1,813,Nord-Est,"2,620",25.8206139,47.7112045
"2,136",106684,Baia Sprie,Oras,24,243,Maramureș,MM,6,868,Nord-Vest,"17,063",23.7099648,47.6771240
"2,137",147633,Cajvana,Oras,33,332,Suceava,SV,1,813,Nord-Est,"9,307",25.9888000,47.7121277
"2,138",139287,Valea Vinului,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,019",23.1826172,47.6842918
"2,139",35759,Curtești,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"5,293",26.6475868,47.6945610
"2,140",150980,Vatra Moldoviței,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,510",25.5421276,47.6281433
"2,141",36131,Albești,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"6,988",27.0895901,47.6897087
"2,142",39738,Vlădeni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"4,986",26.5173264,47.7130508
"2,143",108669,Rozavlea,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"3,210",24.2010670,47.7492981
"2,144",39983,Blândești,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"2,116",26.8982582,47.6961403
"2,145",146860,Arbore,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"7,537",25.9064751,47.7363243
"2,146",35884,Stăuceni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,608",26.7801991,47.7293396
"2,147",38848,Românești,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"2,137",27.2382240,47.7151527
"2,148",151442,Iaslovăț,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,330",25.9755745,47.7579079
"2,149",109504,Vișeu de Jos,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"5,184",24.3519192,47.7415504
"2,150",179677,Cămin,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,405",22.4639511,47.7286758
"2,151",139250,Urziceni,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,481",22.3840027,47.7323189
"2,152",137540,Culciu,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"4,189",23.0667305,47.7369194
"2,153",136553,Căpleni,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,253",22.5372181,47.7288551
"2,154",149833,Pătrăuți,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,292",26.1871567,47.7351608
"2,155",151512,Hănțești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"3,930",26.3536282,47.7585335
"2,156",147937,Dărmănești,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,840",26.1267910,47.7453537
"2,157",108240,Leordina,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,443",24.2663708,47.7724266
"2,158",137611,Doba,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,958",22.7350407,47.7324181
"2,159",146325,Mitocu Dragomirnei,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"5,044",26.2321968,47.7484818
"2,160",35731,Botoșani,Municipiu resedinta de judet,7,74,Botoșani,BT,1,813,Nord-Est,"122,785",26.6785183,47.7445450
"2,161",151521,Burla,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"2,302",25.9311600,47.7848396
"2,162",36453,Bucecea,Oras,7,74,Botoșani,BT,1,813,Nord-Est,"5,421",26.4502716,47.7696266
"2,163",107975,Desești,Comuna,24,243,Maramureș,MM,6,868,Nord-Vest,"2,403",23.7895031,47.7574959
